x,y,val
-1.5,1.3,-0.0291723
-1.5,1.35,-0.0257209
-1.5,1.4,-0.0222696
-1.5,1.45,-0.0194665
-1.5,1.5,-0.0166635
-1.5,1.55,-0.0144426
-1.5,1.6,-0.0122218
-1.5,1.65,-0.0105042
-1.5,1.7,-0.00878653
-1.5,1.75,-0.00748915
-1.5,1.8,-0.00619177
-1.5,1.85,-0.00523432
-1.5,1.9,-0.00427687
-1.5,1.95,-0.00358627
-1.45,-2,-0.00358627
-1.45,-1.95,-0.00402977
-1.45,-1.9,-0.00523432
-1.45,-1.85,-0.00588162
-1.45,-1.8,-0.00748915
-1.45,-1.75,-0.0084153
-1.45,-1.7,-0.0105042
-1.45,-1.65,-0.0118032
-1.45,-1.6,-0.0144426
-1.45,-1.55,-0.0162287
-1.45,-1.5,-0.0194665
-1.45,-1.45,-0.0218739
-1.45,-1.4,-0.0257209
-1.45,-1.35,-0.0289017
-1.45,-1.3,-0.0333152
-1.45,-1.25,-0.0374351
-1.45,-1.2,-0.0423013
-1.45,-1.15,-0.0475326
-1.45,-1.1,-0.052653
-1.45,-1.05,-0.0591644
-1.45,-1,-0.0653539
-1.45,-0.95,-0.0721915
-1.45,-0.9,-0.0790292
-1.45,-0.85,-0.0863514
-1.45,-0.8,-0.0936737
-1.45,-0.75,-0.101253
-1.45,-0.7,-0.108833
-1.45,-0.65,-0.116388
-1.45,-0.6,-0.123942
-1.45,-0.55,-0.131148
-1.45,-0.5,-0.138354
-1.45,-0.45,-0.144869
-1.45,-0.4,-0.151384
-1.45,-0.35,-0.156872
-1.45,-0.3,-0.16236
-1.45,-0.25,-0.166522
-1.45,-0.2,-0.170685
-1.45,-0.15,-0.173284
-1.45,-0.1,-0.175883
-1.45,-0.05,-0.176766
-1.45,1.20737e-15,-0.17765
-1.45,0.05,-0.176766
-1.45,0.1,-0.175883
-1.45,0.15,-0.173284
-1.45,0.2,-0.170685
-1.45,0.25,-0.166522
-1.45,0.3,-0.16236
-1.45,0.35,-0.156872
-1.45,0.4,-0.151384
-1.45,0.45,-0.144869
-1.45,0.5,-0.138354
-1.45,0.55,-0.131148
-1.45,0.6,-0.123942
-1.45,0.65,-0.116388
-1.45,0.7,-0.108833
-1.45,0.75,-0.101253
-1.45,0.8,-0.0936737
-1.45,0.85,-0.0863514
-1.45,0.9,-0.0790292
-1.45,0.95,-0.0721915
-1.45,1,-0.0653539
-1.45,1.05,-0.0591644
-1.45,1.1,-0.0529748
-1.45,1.15,-0.0475326
-1.45,1.2,-0.0420903
-1.45,1.25,-0.0374351
-1.45,1.3,-0.03278
-1.45,1.35,-0.0289017
-1.45,1.4,-0.0250235
-1.45,1.45,-0.0218739
-1.45,1.5,-0.0187242
-1.45,1.55,-0.0162287
-1.45,1.6,-0.0137332
-1.45,1.65,-0.0118032
-1.45,1.7,-0.00987313
-1.45,1.75,-0.0084153
-1.45,1.8,-0.00695748
-1.45,1.85,-0.00588162
-1.45,1.9,-0.00480577
-1.45,1.95,-0.00402977
-1.4,-2,-0.00361188
-1.4,-1.95,-0.00447327
-1.4,-1.9,-0.00533467
-1.4,-1.85,-0.00652893
-1.4,-1.8,-0.00772319
-1.4,-1.75,-0.00934146
-1.4,-1.7,-0.0109597
-1.4,-1.65,-0.0131022
-1.4,-1.6,-0.0152446
-1.4,-1.55,-0.0180148
-1.4,-1.5,-0.0207849
-1.4,-1.45,-0.0242812
-1.4,-1.4,-0.0277775
-1.4,-1.35,-0.0320826
-1.4,-1.3,-0.0363876
-1.4,-1.25,-0.0415551
-1.4,-1.2,-0.0467226
-1.4,-1.15,-0.0527638
-1.4,-1.1,-0.058805
-1.4,-1.05,-0.0656758
-1.4,-1,-0.0725465
-1.4,-0.95,-0.0801366
-1.4,-0.9,-0.0877268
-1.4,-0.85,-0.0958549
-1.4,-0.8,-0.103983
-1.4,-0.75,-0.112397
-1.4,-0.7,-0.120811
-1.4,-0.65,-0.129197
-1.4,-0.6,-0.137583
-1.4,-0.55,-0.145582
-1.4,-0.5,-0.153581
-1.4,-0.45,-0.160813
-1.4,-0.4,-0.168044
-1.4,-0.35,-0.174137
-1.4,-0.3,-0.180229
-1.4,-0.25,-0.184849
-1.4,-0.2,-0.189469
-1.4,-0.15,-0.192354
-1.4,-0.1,-0.19524
-1.4,-0.05,-0.196221
-1.4,1.20737e-15,-0.197202
-1.4,0.05,-0.196221
-1.4,0.1,-0.19524
-1.4,0.15,-0.192354
-1.4,0.2,-0.189469
-1.4,0.25,-0.184849
-1.4,0.3,-0.180229
-1.4,0.35,-0.174137
-1.4,0.4,-0.168044
-1.4,0.45,-0.160813
-1.4,0.5,-0.153581
-1.4,0.55,-0.145582
-1.4,0.6,-0.137583
-1.4,0.65,-0.129197
-1.4,0.7,-0.120811
-1.4,0.75,-0.112397
-1.4,0.8,-0.103983
-1.4,0.85,-0.0958549
-1.4,0.9,-0.0877268
-1.4,0.95,-0.0801366
-1.4,1,-0.0725465
-1.4,1.05,-0.0656758
-1.4,1.1,-0.058805
-1.4,1.15,-0.0527638
-1.4,1.2,-0.0467226
-1.4,1.25,-0.0415551
-1.4,1.3,-0.0363876
-1.4,1.35,-0.0320826
-1.4,1.4,-0.0277775
-1.4,1.45,-0.0242812
-1.4,1.5,-0.0207849
-1.4,1.55,-0.0180148
-1.4,1.6,-0.0152446
-1.4,1.65,-0.0131022
-1.4,1.7,-0.0109597
-1.4,1.75,-0.00934146
-1.4,1.8,-0.00772319
-1.4,1.85,-0.00652893
-1.4,1.9,-0.00533467
-1.4,1.95,-0.00447327
-1.35,-2,-0.00447327
-1.35,-1.95,-0.00495727
-1.35,-1.9,-0.00652893
-1.35,-1.85,-0.00723535
-1.35,-1.8,-0.00934146
-1.35,-1.75,-0.0103522
-1.35,-1.7,-0.0131022
-1.35,-1.65,-0.0145198
-1.35,-1.6,-0.0180148
-1.35,-1.55,-0.0199639
-1.35,-1.5,-0.0242812
-1.35,-1.45,-0.0269084
-1.35,-1.4,-0.0320826
-1.35,-1.35,-0.0355538
-1.35,-1.3,-0.0415551
-1.35,-1.25,-0.0460512
-1.35,-1.2,-0.0527638
-1.35,-1.15,-0.0584727
-1.35,-1.1,-0.0656758
-1.35,-1.05,-0.0727817
-1.35,-1,-0.0803959
-1.35,-0.95,-0.0888073
-1.35,-0.9,-0.0972187
-1.35,-0.85,-0.106226
-1.35,-0.8,-0.115234
-1.35,-0.75,-0.124558
-1.35,-0.7,-0.133883
-1.35,-0.65,-0.143176
-1.35,-0.6,-0.152469
-1.35,-0.55,-0.161334
-1.35,-0.5,-0.170198
-1.35,-0.45,-0.178212
-1.35,-0.4,-0.186226
-1.35,-0.35,-0.192978
-1.35,-0.3,-0.199729
-1.35,-0.25,-0.204849
-1.35,-0.2,-0.20997
-1.35,-0.15,-0.213167
-1.35,-0.1,-0.216364
-1.35,-0.05,-0.217451
-1.35,1.20737e-15,-0.218539
-1.35,0.05,-0.217451
-1.35,0.1,-0.216364
-1.35,0.15,-0.213167
-1.35,0.2,-0.20997
-1.35,0.25,-0.204849
-1.35,0.3,-0.199729
-1.35,0.35,-0.192978
-1.35,0.4,-0.186226
-1.35,0.45,-0.178212
-1.35,0.5,-0.170198
-1.35,0.55,-0.161334
-1.35,0.6,-0.152469
-1.35,0.65,-0.143176
-1.35,0.7,-0.133883
-1.35,0.75,-0.124558
-1.35,0.8,-0.115234
-1.35,0.85,-0.106226
-1.35,0.9,-0.0972187
-1.35,0.95,-0.0888073
-1.35,1,-0.0803959
-1.35,1.05,-0.0727817
-1.35,1.1,-0.0651676
-1.35,1.15,-0.0584727
-1.35,1.2,-0.0517779
-1.35,1.25,-0.0460512
-1.35,1.3,-0.0403246
-1.35,1.35,-0.0355538
-1.35,1.4,-0.030783
-1.35,1.45,-0.0269084
-1.35,1.5,-0.0230338
-1.35,1.55,-0.0199639
-1.35,1.6,-0.0168941
-1.35,1.65,-0.0145198
-1.35,1.7,-0.0121455
-1.35,1.75,-0.0103522
-1.35,1.8,-0.00855882
-1.35,1.85,-0.00723535
-1.35,1.9,-0.00591187
-1.35,1.95,-0.00495727
-1.3,-2,-0.00439347
-1.3,-1.95,-0.00544127
-1.3,-1.9,-0.00648907
-1.3,-1.85,-0.00794176
-1.3,-1.8,-0.00939445
-1.3,-1.75,-0.0113629
-1.3,-1.7,-0.0133314
-1.3,-1.65,-0.0159374
-1.3,-1.6,-0.0185435
-1.3,-1.55,-0.0219131
-1.3,-1.5,-0.0252827
-1.3,-1.45,-0.0295356
-1.3,-1.4,-0.0337885
-1.3,-1.35,-0.0390251
-1.3,-1.3,-0.0442617
-1.3,-1.25,-0.0505474
-1.3,-1.2,-0.0568331
-1.3,-1.15,-0.0641817
-1.3,-1.1,-0.0715302
-1.3,-1.05,-0.0798877
-1.3,-1,-0.0882452
-1.3,-0.95,-0.0974779
-1.3,-0.9,-0.10671
-1.3,-0.85,-0.116597
-1.3,-0.8,-0.126484
-1.3,-0.75,-0.136719
-1.3,-0.7,-0.146954
-1.3,-0.65,-0.157155
-1.3,-0.6,-0.167355
-1.3,-0.55,-0.177085
-1.3,-0.5,-0.186815
-1.3,-0.45,-0.195612
-1.3,-0.4,-0.204408
-1.3,-0.35,-0.211819
-1.3,-0.3,-0.21923
-1.3,-0.25,-0.22485
-1.3,-0.2,-0.23047
-1.3,-0.15,-0.233979
-1.3,-0.1,-0.237489
-1.3,-0.05,-0.238682
-1.3,1.20737e-15,-0.239875
-1.3,0.05,-0.238682
-1.3,0.1,-0.237489
-1.3,0.15,-0.233979
-1.3,0.2,-0.23047
-1.3,0.25,-0.22485
-1.3,0.3,-0.21923
-1.3,0.35,-0.211819
-1.3,0.4,-0.204408
-1.3,0.45,-0.195612
-1.3,0.5,-0.186815
-1.3,0.55,-0.177085
-1.3,0.6,-0.167355
-1.3,0.65,-0.157155
-1.3,0.7,-0.146954
-1.3,0.75,-0.136719
-1.3,0.8,-0.126484
-1.3,0.85,-0.116597
-1.3,0.9,-0.10671
-1.3,0.95,-0.0974779
-1.3,1,-0.0882452
-1.3,1.05,-0.0798877
-1.3,1.1,-0.0715302
-1.3,1.15,-0.0641817
-1.3,1.2,-0.0568331
-1.3,1.25,-0.0505474
-1.3,1.3,-0.0442617
-1.3,1.35,-0.0390251
-1.3,1.4,-0.0337885
-1.3,1.45,-0.0295356
-1.3,1.5,-0.0252827
-1.3,1.55,-0.0219131
-1.3,1.6,-0.0185435
-1.3,1.65,-0.0159374
-1.3,1.7,-0.0133314
-1.3,1.75,-0.0113629
-1.3,1.8,-0.00939445
-1.3,1.85,-0.00794176
-1.3,1.9,-0.00648907
-1.3,1.95,-0.00544127
-1.25,-2,-0.00544127
-1.25,-1.95,-0.00594528
-1.25,-1.9,-0.00794176
-1.25,-1.85,-0.00867739
-1.25,-1.8,-0.0113629
-1.25,-1.75,-0.0124154
-1.25,-1.7,-0.0159374
-1.25,-1.65,-0.0174137
-1.25,-1.6,-0.0219131
-1.25,-1.55,-0.0239428
-1.25,-1.5,-0.0295356
-1.25,-1.45,-0.0322714
-1.25,-1.4,-0.0390251
-1.25,-1.35,-0.0426399
-1.25,-1.3,-0.0505474
-1.25,-1.25,-0.0552295
-1.25,-1.2,-0.0641817
-1.25,-1.15,-0.0701266
-1.25,-1.1,-0.0798877
-1.25,-1.05,-0.0872875
-1.25,-1,-0.0964191
-1.25,-0.95,-0.106507
-1.25,-0.9,-0.116595
-1.25,-0.85,-0.127398
-1.25,-0.8,-0.1382
-1.25,-0.75,-0.149383
-1.25,-0.7,-0.160566
-1.25,-0.65,-0.171711
-1.25,-0.6,-0.182857
-1.25,-0.55,-0.193488
-1.25,-0.5,-0.204119
-1.25,-0.45,-0.213731
-1.25,-0.4,-0.223342
-1.25,-0.35,-0.231439
-1.25,-0.3,-0.239536
-1.25,-0.25,-0.245677
-1.25,-0.2,-0.251817
-1.25,-0.15,-0.255652
-1.25,-0.1,-0.259486
-1.25,-0.05,-0.26079
-1.25,1.20737e-15,-0.262094
-1.25,0.05,-0.26079
-1.25,0.1,-0.259486
-1.25,0.15,-0.255652
-1.25,0.2,-0.251817
-1.25,0.25,-0.245677
-1.25,0.3,-0.239536
-1.25,0.35,-0.231439
-1.25,0.4,-0.223342
-1.25,0.45,-0.213731
-1.25,0.5,-0.204119
-1.25,0.55,-0.193488
-1.25,0.6,-0.182857
-1.25,0.65,-0.171711
-1.25,0.7,-0.160566
-1.25,0.75,-0.149383
-1.25,0.8,-0.1382
-1.25,0.85,-0.127398
-1.25,0.9,-0.116595
-1.25,0.95,-0.106507
-1.25,1,-0.0964191
-1.25,1.05,-0.0872875
-1.25,1.1,-0.0781558
-1.25,1.15,-0.0701266
-1.25,1.2,-0.0620974
-1.25,1.25,-0.0552295
-1.25,1.3,-0.0483615
-1.25,1.35,-0.0426399
-1.25,1.4,-0.0369182
-1.25,1.45,-0.0322714
-1.25,1.5,-0.0276245
-1.25,1.55,-0.0239428
-1.25,1.6,-0.0202611
-1.25,1.65,-0.0174137
-1.25,1.7,-0.0145662
-1.25,1.75,-0.0124154
-1.25,1.8,-0.0102646
-1.25,1.85,-0.00867739
-1.25,1.9,-0.00709014
-1.25,1.95,-0.00594528
-1.2,-2,-0.00520738
-1.2,-1.95,-0.00644929
-1.2,-1.9,-0.0076912
-1.2,-1.85,-0.00941301
-1.2,-1.8,-0.0111348
-1.2,-1.75,-0.0134679
-1.2,-1.7,-0.0158011
-1.2,-1.65,-0.0188899
-1.2,-1.6,-0.0219788
-1.2,-1.55,-0.0259726
-1.2,-1.5,-0.0299664
-1.2,-1.45,-0.0350072
-1.2,-1.4,-0.0400479
-1.2,-1.35,-0.0462546
-1.2,-1.3,-0.0524614
-1.2,-1.25,-0.0599115
-1.2,-1.2,-0.0673617
-1.2,-1.15,-0.0760716
-1.2,-1.1,-0.0847815
-1.2,-1.05,-0.0946872
-1.2,-1,-0.104593
-1.2,-0.95,-0.115536
-1.2,-0.9,-0.126479
-1.2,-0.85,-0.138198
-1.2,-0.8,-0.149916
-1.2,-0.75,-0.162047
-1.2,-0.7,-0.174178
-1.2,-0.65,-0.186268
-1.2,-0.6,-0.198359
-1.2,-0.55,-0.209891
-1.2,-0.5,-0.221423
-1.2,-0.45,-0.23185
-1.2,-0.4,-0.242276
-1.2,-0.35,-0.251059
-1.2,-0.3,-0.259843
-1.2,-0.25,-0.266504
-1.2,-0.2,-0.273165
-1.2,-0.15,-0.277325
-1.2,-0.1,-0.281484
-1.2,-0.05,-0.282899
-1.2,1.20737e-15,-0.284313
-1.2,0.05,-0.282899
-1.2,0.1,-0.281484
-1.2,0.15,-0.277325
-1.2,0.2,-0.273165
-1.2,0.25,-0.266504
-1.2,0.3,-0.259843
-1.2,0.35,-0.251059
-1.2,0.4,-0.242276
-1.2,0.45,-0.23185
-1.2,0.5,-0.221423
-1.2,0.55,-0.209891
-1.2,0.6,-0.198359
-1.2,0.65,-0.186268
-1.2,0.7,-0.174178
-1.2,0.75,-0.162047
-1.2,0.8,-0.149916
-1.2,0.85,-0.138198
-1.2,0.9,-0.126479
-1.2,0.95,-0.115536
-1.2,1,-0.104593
-1.2,1.05,-0.0946872
-1.2,1.1,-0.0847815
-1.2,1.15,-0.0760716
-1.2,1.2,-0.0673617
-1.2,1.25,-0.0599115
-1.2,1.3,-0.0524614
-1.2,1.35,-0.0462546
-1.2,1.4,-0.0400479
-1.2,1.45,-0.0350072
-1.2,1.5,-0.0299664
-1.2,1.55,-0.0259726
-1.2,1.6,-0.0219788
-1.2,1.65,-0.0188899
-1.2,1.7,-0.0158011
-1.2,1.75,-0.0134679
-1.2,1.8,-0.0111348
-1.2,1.85,-0.00941301
-1.2,1.9,-0.0076912
-1.2,1.95,-0.00644929
-1.15,-2,-0.00644929
-1.15,-1.95,-0.00694497
-1.15,-1.9,-0.00941301
-1.15,-1.85,-0.0101365
-1.15,-1.8,-0.0134679
-1.15,-1.75,-0.0145031
-1.15,-1.7,-0.0188899
-1.15,-1.65,-0.0203418
-1.15,-1.6,-0.0259726
-1.15,-1.55,-0.0279688
-1.15,-1.5,-0.0350072
-1.15,-1.45,-0.0376978
-1.15,-1.4,-0.0462546
-1.15,-1.35,-0.0498097
-1.15,-1.3,-0.0599115
-1.15,-1.25,-0.0645162
-1.15,-1.2,-0.0760716
-1.15,-1.15,-0.0819183
-1.15,-1.1,-0.0946872
-1.15,-1.05,-0.101965
-1.15,-1,-0.112632
-1.15,-0.95,-0.124416
-1.15,-0.9,-0.1362
-1.15,-0.85,-0.148819
-1.15,-0.8,-0.161439
-1.15,-0.75,-0.174502
-1.15,-0.7,-0.187565
-1.15,-0.65,-0.200585
-1.15,-0.6,-0.213604
-1.15,-0.55,-0.226023
-1.15,-0.5,-0.238442
-1.15,-0.45,-0.249669
-1.15,-0.4,-0.260897
-1.15,-0.35,-0.270355
-1.15,-0.3,-0.279814
-1.15,-0.25,-0.286987
-1.15,-0.2,-0.29416
-1.15,-0.15,-0.29864
-1.15,-0.1,-0.303119
-1.15,-0.05,-0.304642
-1.15,1.20737e-15,-0.306165
-1.15,0.05,-0.304642
-1.15,0.1,-0.303119
-1.15,0.15,-0.29864
-1.15,0.2,-0.29416
-1.15,0.25,-0.286987
-1.15,0.3,-0.279814
-1.15,0.35,-0.270355
-1.15,0.4,-0.260897
-1.15,0.45,-0.249669
-1.15,0.5,-0.238442
-1.15,0.55,-0.226023
-1.15,0.6,-0.213604
-1.15,0.65,-0.200585
-1.15,0.7,-0.187565
-1.15,0.75,-0.174502
-1.15,0.8,-0.161439
-1.15,0.85,-0.148819
-1.15,0.9,-0.1362
-1.15,0.95,-0.124416
-1.15,1,-0.112632
-1.15,1.05,-0.101965
-1.15,1.1,-0.0912976
-1.15,1.15,-0.0819183
-1.15,1.2,-0.072539
-1.15,1.25,-0.0645162
-1.15,1.3,-0.0564934
-1.15,1.35,-0.0498097
-1.15,1.4,-0.0431259
-1.15,1.45,-0.0376978
-1.15,1.5,-0.0322696
-1.15,1.55,-0.0279688
-1.15,1.6,-0.023668
-1.15,1.65,-0.0203418
-1.15,1.7,-0.0170155
-1.15,1.75,-0.0145031
-1.15,1.8,-0.0119906
-1.15,1.85,-0.0101365
-1.15,1.9,-0.00828233
-1.15,1.95,-0.00694497
-1.1,-2,-0.00600784
-1.1,-1.95,-0.00744065
-1.1,-1.9,-0.00887347
-1.1,-1.85,-0.0108599
-1.1,-1.8,-0.0128464
-1.1,-1.75,-0.0155382
-1.1,-1.7,-0.0182299
-1.1,-1.65,-0.0217936
-1.1,-1.6,-0.0253573
-1.1,-1.55,-0.029965
-1.1,-1.5,-0.0345727
-1.1,-1.45,-0.0403883
-1.1,-1.4,-0.046204
-1.1,-1.35,-0.0533647
-1.1,-1.3,-0.0605255
-1.1,-1.25,-0.0691209
-1.1,-1.2,-0.0777163
-1.1,-1.15,-0.0877651
-1.1,-1.1,-0.0978138
-1.1,-1.05,-0.109242
-1.1,-1,-0.120671
-1.1,-0.95,-0.133296
-1.1,-0.9,-0.145921
-1.1,-0.85,-0.159441
-1.1,-0.8,-0.172961
-1.1,-0.75,-0.186956
-1.1,-0.7,-0.200952
-1.1,-0.65,-0.214901
-1.1,-0.6,-0.22885
-1.1,-0.55,-0.242155
-1.1,-0.5,-0.25546
-1.1,-0.45,-0.267489
-1.1,-0.4,-0.279518
-1.1,-0.35,-0.289651
-1.1,-0.3,-0.299785
-1.1,-0.25,-0.30747
-1.1,-0.2,-0.315155
-1.1,-0.15,-0.319954
-1.1,-0.1,-0.324753
-1.1,-0.05,-0.326385
-1.1,1.20737e-15,-0.328017
-1.1,0.05,-0.326385
-1.1,0.1,-0.324753
-1.1,0.15,-0.319954
-1.1,0.2,-0.315155
-1.1,0.25,-0.30747
-1.1,0.3,-0.299785
-1.1,0.35,-0.289651
-1.1,0.4,-0.279518
-1.1,0.45,-0.267489
-1.1,0.5,-0.25546
-1.1,0.55,-0.242155
-1.1,0.6,-0.22885
-1.1,0.65,-0.214901
-1.1,0.7,-0.200952
-1.1,0.75,-0.186956
-1.1,0.8,-0.172961
-1.1,0.85,-0.159441
-1.1,0.9,-0.145921
-1.1,0.95,-0.133296
-1.1,1,-0.120671
-1.1,1.05,-0.109242
-1.1,1.1,-0.0978138
-1.1,1.15,-0.0877651
-1.1,1.2,-0.0777163
-1.1,1.25,-0.0691209
-1.1,1.3,-0.0605255
-1.1,1.35,-0.0533647
-1.1,1.4,-0.046204
-1.1,1.45,-0.0403883
-1.1,1.5,-0.0345727
-1.1,1.55,-0.029965
-1.1,1.6,-0.0253573
-1.1,1.65,-0.0217936
-1.1,1.7,-0.0182299
-1.1,1.75,-0.0155382
-1.1,1.8,-0.0128464
-1.1,1.85,-0.0108599
-1.1,1.9,-0.00887347
-1.1,1.95,-0.00744065
-1.05,-2,-0.00744065
-1.05,-1.95,-0.00789277
-1.05,-1.9,-0.0108599
-1.05,-1.85,-0.0115198
-1.05,-1.8,-0.0155382
-1.05,-1.75,-0.0164823
-1.05,-1.7,-0.0217936
-1.05,-1.65,-0.0231178
-1.05,-1.6,-0.029965
-1.05,-1.55,-0.0317858
-1.05,-1.5,-0.0403883
-1.05,-1.45,-0.0428425
-1.05,-1.4,-0.0533647
-1.05,-1.35,-0.0566073
-1.05,-1.3,-0.0691209
-1.05,-1.25,-0.0733209
-1.05,-1.2,-0.0877651
-1.05,-1.15,-0.0930979
-1.05,-1.1,-0.109242
-1.05,-1.05,-0.11588
-1.05,-1,-0.128003
-1.05,-0.95,-0.141395
-1.05,-0.9,-0.154788
-1.05,-0.85,-0.169129
-1.05,-0.8,-0.18347
-1.05,-0.75,-0.198316
-1.05,-0.7,-0.213162
-1.05,-0.65,-0.227959
-1.05,-0.6,-0.242755
-1.05,-0.55,-0.256869
-1.05,-0.5,-0.270982
-1.05,-0.45,-0.283742
-1.05,-0.4,-0.296502
-1.05,-0.35,-0.307251
-1.05,-0.3,-0.318001
-1.05,-0.25,-0.326153
-1.05,-0.2,-0.334305
-1.05,-0.15,-0.339396
-1.05,-0.1,-0.344486
-1.05,-0.05,-0.346217
-1.05,1.20737e-15,-0.347948
-1.05,0.05,-0.346217
-1.05,0.1,-0.344486
-1.05,0.15,-0.339396
-1.05,0.2,-0.334305
-1.05,0.25,-0.326153
-1.05,0.3,-0.318001
-1.05,0.35,-0.307251
-1.05,0.4,-0.296502
-1.05,0.45,-0.283742
-1.05,0.5,-0.270982
-1.05,0.55,-0.256869
-1.05,0.6,-0.242755
-1.05,0.65,-0.227959
-1.05,0.7,-0.213162
-1.05,0.75,-0.198316
-1.05,0.8,-0.18347
-1.05,0.85,-0.169129
-1.05,0.9,-0.154788
-1.05,0.95,-0.141395
-1.05,1,-0.128003
-1.05,1.05,-0.11588
-1.05,1.1,-0.103757
-1.05,1.15,-0.0930979
-1.05,1.2,-0.0824386
-1.05,1.25,-0.0733209
-1.05,1.3,-0.0642032
-1.05,1.35,-0.0566073
-1.05,1.4,-0.0490114
-1.05,1.45,-0.0428425
-1.05,1.5,-0.0366735
-1.05,1.55,-0.0317858
-1.05,1.6,-0.026898
-1.05,1.65,-0.0231178
-1.05,1.7,-0.0193376
-1.05,1.75,-0.0164823
-1.05,1.8,-0.013627
-1.05,1.85,-0.0115198
-1.05,1.9,-0.00941264
-1.05,1.95,-0.00789277
-1,-2,-0.00673795
-1,-1.95,-0.00834488
-1,-1.9,-0.00995182
-1,-1.85,-0.0121797
-1,-1.8,-0.0144076
-1,-1.75,-0.0174265
-1,-1.7,-0.0204453
-1,-1.65,-0.0244421
-1,-1.6,-0.0284388
-1,-1.55,-0.0336065
-1,-1.5,-0.0387742
-1,-1.45,-0.0452966
-1,-1.4,-0.0518189
-1,-1.35,-0.0598499
-1,-1.3,-0.0678809
-1,-1.25,-0.0775209
-1,-1.2,-0.0871609
-1,-1.15,-0.0984307
-1,-1.1,-0.109701
-1,-1.05,-0.122518
-1,-1,-0.135335
-1,-0.95,-0.149495
-1,-0.9,-0.163654
-1,-0.85,-0.178817
-1,-0.8,-0.19398
-1,-0.75,-0.209676
-1,-0.7,-0.225373
-1,-0.65,-0.241017
-1,-0.6,-0.256661
-1,-0.55,-0.271583
-1,-0.5,-0.286505
-1,-0.45,-0.299995
-1,-0.4,-0.313486
-1,-0.35,-0.324851
-1,-0.3,-0.336216
-1,-0.25,-0.344836
-1,-0.2,-0.353455
-1,-0.15,-0.358837
-1,-0.1,-0.364219
-1,-0.05,-0.366049
-1,1.20737e-15,-0.367879
-1,0.05,-0.366049
-1,0.1,-0.364219
-1,0.15,-0.358837
-1,0.2,-0.353455
-1,0.25,-0.344836
-1,0.3,-0.336216
-1,0.35,-0.324851
-1,0.4,-0.313486
-1,0.45,-0.299995
-1,0.5,-0.286505
-1,0.55,-0.271583
-1,0.6,-0.256661
-1,0.65,-0.241017
-1,0.7,-0.225373
-1,0.75,-0.209676
-1,0.8,-0.19398
-1,0.85,-0.178817
-1,0.9,-0.163654
-1,0.95,-0.149495
-1,1,-0.135335
-1,1.05,-0.122518
-1,1.1,-0.109701
-1,1.15,-0.0984307
-1,1.2,-0.0871609
-1,1.25,-0.0775209
-1,1.3,-0.0678809
-1,1.35,-0.0598499
-1,1.4,-0.0518189
-1,1.45,-0.0452966
-1,1.5,-0.0387742
-1,1.55,-0.0336065
-1,1.6,-0.0284388
-1,1.65,-0.0244421
-1,1.7,-0.0204453
-1,1.75,-0.0174265
-1,1.8,-0.0144076
-1,1.85,-0.0121797
-1,1.9,-0.00995182
-1,1.95,-0.00834488
-0.95,-2,-0.00834488
-0.95,-1.95,-0.00871341
-0.95,-1.9,-0.0121797
-0.95,-1.85,-0.0127176
-0.95,-1.8,-0.0174265
-0.95,-1.75,-0.0181961
-0.95,-1.7,-0.0244421
-0.95,-1.65,-0.0255215
-0.95,-1.6,-0.0336065
-0.95,-1.55,-0.0350907
-0.95,-1.5,-0.0452966
-0.95,-1.45,-0.047297
-0.95,-1.4,-0.0598499
-0.95,-1.35,-0.062493
-0.95,-1.3,-0.0775209
-0.95,-1.25,-0.0809444
-0.95,-1.2,-0.0984307
-0.95,-1.15,-0.102778
-0.95,-1.1,-0.122518
-0.95,-1.05,-0.127929
-0.95,-1,-0.141312
-0.95,-0.95,-0.156097
-0.95,-0.9,-0.170881
-0.95,-0.85,-0.186714
-0.95,-0.8,-0.202547
-0.95,-0.75,-0.218936
-0.95,-0.7,-0.235326
-0.95,-0.65,-0.251661
-0.95,-0.6,-0.267996
-0.95,-0.55,-0.283577
-0.95,-0.5,-0.299158
-0.95,-0.45,-0.313244
-0.95,-0.4,-0.32733
-0.95,-0.35,-0.339198
-0.95,-0.3,-0.351065
-0.95,-0.25,-0.360064
-0.95,-0.2,-0.369064
-0.95,-0.15,-0.374684
-0.95,-0.1,-0.380304
-0.95,-0.05,-0.382215
-0.95,1.20737e-15,-0.384126
-0.95,0.05,-0.382215
-0.95,0.1,-0.380304
-0.95,0.15,-0.374684
-0.95,0.2,-0.369064
-0.95,0.25,-0.360064
-0.95,0.3,-0.351065
-0.95,0.35,-0.339198
-0.95,0.4,-0.32733
-0.95,0.45,-0.313244
-0.95,0.5,-0.299158
-0.95,0.55,-0.283577
-0.95,0.6,-0.267996
-0.95,0.65,-0.251661
-0.95,0.7,-0.235326
-0.95,0.75,-0.218936
-0.95,0.8,-0.202547
-0.95,0.85,-0.186714
-0.95,0.9,-0.170881
-0.95,0.95,-0.156097
-0.95,1,-0.141312
-0.95,1.05,-0.127929
-0.95,1.1,-0.114545
-0.95,1.15,-0.102778
-0.95,1.2,-0.0910101
-0.95,1.25,-0.0809444
-0.95,1.3,-0.0708787
-0.95,1.35,-0.062493
-0.95,1.4,-0.0541074
-0.95,1.45,-0.047297
-0.95,1.5,-0.0404866
-0.95,1.55,-0.0350907
-0.95,1.6,-0.0296947
